CPU Name,CPU Mark
Intel Core2 Duo T8300 @ 2.40GHz,899
Intel Core2 Duo T9300 @ 2.50GHz,985
Intel Core2 Duo T9400 @ 2.53GHz,1006
Intel Core2 Duo T9500 @ 2.60GHz,1025
Intel Core2 Duo T9550 @ 2.66GHz,989
Intel Core2 Duo T9600 @ 2.80GHz,1087
Intel Core2 Duo T9800 @ 2.93GHz,1186
Intel Core2 Duo T9900 @ 3.06GHz,1213
Intel Core2 Duo U7300 @ 1.30GHz,537
Intel Core2 Duo U7500 @ 1.06GHz,408
Intel Core2 Duo U7600 @ 1.20GHz,347
Intel Core2 Duo U7700 @ 1.33GHz,420
Intel Core2 Duo U9300 @ 1.20GHz,434
Intel Core2 Duo U9600 @ 1.60GHz,595
Intel Core2 Extreme Q6800 @ 2.93GHz,2218
Intel Core2 Extreme Q6850 @ 3.00GHz,2250
Intel Core2 Extreme Q9200 @ 2.40GHz,2011
Intel Core2 Extreme Q9300 @ 2.53GHz,1912
Intel Core2 Extreme X6800 @ 2.93GHz,1118
Intel Core2 Extreme X7800 @ 2.60GHz,1138
Intel Core2 Extreme X7900 @ 2.80GHz,1115
Intel Core2 Extreme X9000 @ 2.80GHz,1108
Intel Core2 Extreme X9100 @ 3.06GHz,1193
Intel Core2 Extreme X9650 @ 3.00GHz,2434
Intel Core2 Extreme X9750 @ 3.16GHz,2348
Intel Core2 Extreme X9770 @ 3.20GHz,2701
Intel Core2 Extreme X9775 @ 3.20GHz,2780
Intel Core2 Quad Q6600 @ 2.40GHz,1840
Intel Core2 Quad Q6700 @ 2.66GHz,2095
Intel Core2 Quad Q8200 @ 2.33GHz,1811
Intel Core2 Quad Q8300 @ 2.50GHz,1915
Intel Core2 Quad Q8400 @ 2.66GHz,2079
Intel Core2 Quad Q9000 @ 2.00GHz,1597
Intel Core2 Quad Q9100 @ 2.26GHz,1806
Intel Core2 Quad Q9300 @ 2.50GHz,2012
Intel Core2 Quad Q9400 @ 2.66GHz,2161
Intel Core2 Quad Q9450 @ 2.66GHz,2211
Intel Core2 Quad Q9500 @ 2.83GHz,2241
Intel Core2 Quad Q9505 @ 2.83GHz,2176
Intel Core2 Quad Q9550 @ 2.83GHz,2369
Intel Core2 Quad Q9650 @ 3.00GHz,2509
Intel Core2 Solo U2100 @ 1.06GHz,233
Intel Core2 Solo U3500 @ 1.40GHz,272
Intel CoreT i5-1350P,19429
Intel CoreTM Ultra 5 115U,12771
Intel N100,5352
Intel N150,5410
Intel N200,4634
Intel N250,4805
Intel N50,2609
Intel N95,5304
Intel N97,5863
Intel Pentium 1403 @ 2.60GHz,1851
Intel Pentium 1403 v2 @ 2.60GHz,2284
Intel Pentium 2020M @ 2.40GHz,1414
Intel Pentium 2030M @ 2.50GHz,1396
Intel Pentium 2117U @ 1.80GHz,1009
Intel Pentium 2127U @ 1.90GHz,1076
Intel Pentium 2129Y @ 1.10GHz,587
Intel Pentium 3550M @ 2.30GHz,1339
Intel Pentium 3556U @ 1.70GHz,1073
Intel Pentium 3558U @ 1.70GHz,1043
Intel Pentium 3560M @ 2.40GHz,1345
Intel Pentium 3560Y @ 1.20GHz,887
Intel Pentium 3805U @ 1.90GHz,1197
Intel Pentium 3825U @ 1.90GHz,1396
Intel Pentium 4 1.50GHz,86
Intel Pentium 4 1.60GHz,84
Intel Pentium 4 1.70GHz,86
Intel Pentium 4 1.80GHz,115
Intel Pentium 4 1.90GHz,104
Intel Pentium 4 1300MHz,77
Intel Pentium 4 1400MHz,83
Intel Pentium 4 1500MHz,81
Intel Pentium 4 1700MHz,100
Intel Pentium 4 1800MHz,114
Intel Pentium 4 2.00GHz,133
Intel Pentium 4 2.20GHz,157
Intel Pentium 4 2.26GHz,151
Intel Pentium 4 2.40GHz,131
Intel Pentium 4 2.50GHz,160
Intel Pentium 4 2.53GHz,162
Intel Pentium 4 2.60GHz,223
Intel Pentium 4 2.66GHz,157
Intel Pentium 4 2.80GHz,240
Intel Pentium 4 2.93GHz,150
Intel Pentium 4 3.00GHz,310
Intel Pentium 4 3.06GHz,264
Intel Pentium 4 3.20GHz,328
Intel Pentium 4 3.40GHz,300
Intel Pentium 4 3.46GHz,295
Intel Pentium 4 3.60GHz,315
Intel Pentium 4 3.73GHz,385
Intel Pentium 4 3.80GHz,384
Intel Pentium 4 3.83GHz,154
Intel Pentium 4 Mobile 1.60GHz,116
Intel Pentium 4 Mobile 1.80GHz,114
Intel Pentium 4 Mobile 1.90GHz,136
Intel Pentium 4 Mobile 2.00GHz,132
Intel Pentium 4405U @ 2.10GHz,2124
Intel Pentium 4405Y @ 1.50GHz,1490
Intel Pentium 4410Y @ 1.50GHz,1435
Intel Pentium 4415U @ 2.30GHz,2255
Intel Pentium 4415Y @ 1.60GHz,1582
Intel Pentium 4417U @ 2.30GHz,2258
Intel Pentium 4425Y @ 1.70GHz,1699
Intel Pentium 5405U @ 2.30GHz,2239
Intel Pentium 6405U @ 2.40GHz,2364
Intel Pentium 6805 @ 1.10GHz,4424
Intel Pentium 957 @ 1.20GHz,622
Intel Pentium 967 @ 1.30GHz,643
Intel Pentium 987 @ 1.50GHz,697
Intel Pentium 997 @ 1.60GHz,809
Intel Pentium A1018 @ 2.10GHz,1188
Intel Pentium A1020 @ 2.41GHz,1167
Intel Pentium B940 @ 2.00GHz,885
Intel Pentium B950 @ 2.10GHz,1021
Intel Pentium B960 @ 2.20GHz,1019
Intel Pentium B970 @ 2.30GHz,1093
Intel Pentium B980 @ 2.40GHz,1088
Intel Pentium D 3.40GHz,782
Intel Pentium D 805 @ 2.66GHz,374
Intel Pentium D 830 @ 3.00GHz,579
Intel Pentium D 915 @ 2.80GHz,468
Intel Pentium D 940 @ 3.20GHz,585
Intel Pentium D 950 @ 3.40GHz,704
Intel Pentium D 960 @ 3.60GHz,822
Intel Pentium D1508 @ 2.20GHz,3240
Intel Pentium Dual T2390 @ 1.86GHz,745
Intel Pentium E2140 @ 1.60GHz,534
Intel Pentium E2160 @ 1.80GHz,663
Intel Pentium E2180 @ 2.00GHz,688
Intel Pentium E2200 @ 2.20GHz,740
Intel Pentium E2210 @ 2.20GHz,702
Intel Pentium E2220 @ 2.40GHz,857
Intel Pentium E5200 @ 2.50GHz,939
Intel Pentium E5300 @ 2.60GHz,932
Intel Pentium E5400 @ 2.70GHz,1011
Intel Pentium E5500 @ 2.80GHz,1071
Intel Pentium E5700 @ 3.00GHz,1093
Intel Pentium E5800 @ 3.20GHz,1190
Intel Pentium E6300 @ 2.80GHz,1032
Intel Pentium E6500 @ 2.93GHz,1175
Intel Pentium E6600 @ 3.06GHz,1197
Intel Pentium E6700 @ 3.20GHz,1224
Intel Pentium E6800 @ 3.33GHz,1155
Intel Pentium Extreme Edition 955 @ 3.46GHz,469
Intel Pentium Extreme Edition 965 @ 3.73GHz,987
Intel Pentium G2010 @ 2.80GHz,1646
Intel Pentium G2020 @ 2.90GHz,1705
Intel Pentium G2020T @ 2.50GHz,1430
Intel Pentium G2030 @ 3.00GHz,1767
Intel Pentium G2030T @ 2.60GHz,1597
Intel Pentium G2100T @ 2.60GHz,1691
Intel Pentium G2120 @ 3.10GHz,1876
Intel Pentium G2120T @ 2.70GHz,1613
Intel Pentium G2130 @ 3.20GHz,1918
Intel Pentium G2140 @ 3.30GHz,2095
Intel Pentium G3220 @ 3.00GHz,1886
Intel Pentium G3220T @ 2.60GHz,1649
Intel Pentium G3240 @ 3.10GHz,1931
Intel Pentium G3240T @ 2.70GHz,1693
Intel Pentium G3250 @ 3.20GHz,2010
Intel Pentium G3250T @ 2.80GHz,1818
Intel Pentium G3258 @ 3.20GHz,2061
Intel Pentium G3260 @ 3.30GHz,2110
Intel Pentium G3260T @ 2.90GHz,1878
Intel Pentium G3320TE @ 2.30GHz,1570
Intel Pentium G3420 @ 3.20GHz,2021
Intel Pentium G3420T @ 2.70GHz,1912
Intel Pentium G3430 @ 3.30GHz,2127
Intel Pentium G3440 @ 3.30GHz,2202
Intel Pentium G3440T @ 2.80GHz,2107
Intel Pentium G3450 @ 3.40GHz,2182
Intel Pentium G3450T @ 2.90GHz,1904
Intel Pentium G3460 @ 3.50GHz,2114
Intel Pentium G3460T @ 3.00GHz,2036
Intel Pentium G3470 @ 3.60GHz,2448
Intel Pentium G4400 @ 3.30GHz,2564
Intel Pentium G4400T @ 2.90GHz,2323
Intel Pentium G4400TE @ 2.40GHz,2190
Intel Pentium G4500 @ 3.50GHz,2800
Intel Pentium G4500T @ 3.00GHz,2399
Intel Pentium G4520 @ 3.60GHz,2670
Intel Pentium G4560 @ 3.50GHz,3536
Intel Pentium G4560T @ 2.90GHz,2994
Intel Pentium G4600 @ 3.60GHz,3629
Intel Pentium G4600T @ 3.00GHz,3062
Intel Pentium G4620 @ 3.70GHz,3775
Intel Pentium G620 @ 2.60GHz,1240
Intel Pentium G620T @ 2.20GHz,896
Intel Pentium G630 @ 2.70GHz,1353
Intel Pentium G630T @ 2.30GHz,1075
Intel Pentium G640 @ 2.80GHz,1366
Intel Pentium G640T @ 2.40GHz,1139
Intel Pentium G645 @ 2.90GHz,1457
Intel Pentium G645T @ 2.50GHz,1238
Intel Pentium G6950 @ 2.80GHz,1252
Intel Pentium G6951 @ 2.80GHz,1383
Intel Pentium G6960 @ 2.93GHz,1433
Intel Pentium G840 @ 2.80GHz,1367
Intel Pentium G850 @ 2.90GHz,1491
Intel Pentium G860 @ 3.00GHz,1492
Intel Pentium G870 @ 3.10GHz,1564
Intel Pentium GOLD 6500Y @ 1.10GHz,2954
Intel Pentium Gold 7505 @ 2.00GHz,5167
Intel Pentium Gold 8500,5949
Intel Pentium Gold 8505,9111
Intel Pentium Gold G5400 @ 3.70GHz,3737
Intel Pentium Gold G5400T @ 3.10GHz,3156
Intel Pentium Gold G5420 @ 3.80GHz,3701
Intel Pentium Gold G5420T @ 3.20GHz,3370
Intel Pentium Gold G5500 @ 3.80GHz,3854
Intel Pentium Gold G5500T @ 3.20GHz,3256
Intel Pentium Gold G5600 @ 3.90GHz,3844
Intel Pentium Gold G5600F @ 3.90GHz,4060
Intel Pentium Gold G5600T @ 3.30GHz,3496
Intel Pentium Gold G5620 @ 4.00GHz,4251
Intel Pentium Gold G6400 @ 4.00GHz,4104
Intel Pentium Gold G6400E @ 3.80GHz,3908
Intel Pentium Gold G6400T @ 3.40GHz,3552
Intel Pentium Gold G6405 @ 4.10GHz,3820
Intel Pentium Gold G6405T @ 3.50GHz,3128
Intel Pentium Gold G6500 @ 4.10GHz,4185
Intel Pentium Gold G6500T @ 3.50GHz,3806
Intel Pentium Gold G6505 @ 4.20GHz,4371
Intel Pentium Gold G6505T @ 3.60GHz,3698
Intel Pentium Gold G6600 @ 4.20GHz,4223
Intel Pentium Gold G6605 @ 4.30GHz,4488
Intel Pentium Gold G7400,6708
Intel Pentium Gold G7400E,6200
Intel Pentium Gold G7400T,5274
Intel Pentium III 1400 @ 1400MHz,193
Intel Pentium III 1400S @ 1400MHz,194
Intel Pentium III Mobile 1066MHz,160
Intel Pentium III Mobile 1133MHz,164
Intel Pentium III Mobile 1200MHz,156
Intel Pentium III Mobile 800MHz,119
Intel Pentium III Mobile 866MHz,99
Intel Pentium J2850 @ 2.41GHz,1016
Intel Pentium J2900 @ 2.41GHz,1255
Intel Pentium J3710 @ 1.60GHz,1423
Intel Pentium J4205 @ 1.50GHz,2310
Intel Pentium J6426 @ 2.00GHz,4029
Intel Pentium M 1.10GHz,184
Intel Pentium M 1.20GHz,199
Intel Pentium M 1.30GHz,196
Intel Pentium M 1.40GHz,225
Intel Pentium M 1.50GHz,240
Intel Pentium M 1.60GHz,194
Intel Pentium M 1.70GHz,239
Intel Pentium M 1.73GHz,205
Intel Pentium M 1.80GHz,280
Intel Pentium M 1.86GHz,222
Intel Pentium M 1000MHz,156
Intel Pentium M 1200MHz,155
Intel Pentium M 1300MHz,197
Intel Pentium M 1400MHz,208
Intel Pentium M 1500MHz,188
Intel Pentium M 1600MHz,193
Intel Pentium M 1700MHz,237
Intel Pentium M 2.00GHz,270
Intel Pentium M 2.10GHz,292
Intel Pentium M 2.13GHz,234
Intel Pentium M 2.26GHz,227
Intel Pentium M 900MHz,141
Intel Pentium N3510 @ 1.99GHz,942
Intel Pentium N3520 @ 2.16GHz,1144
Intel Pentium N3530 @ 2.16GHz,1149
Intel Pentium N3540 @ 2.16GHz,1202
Intel Pentium N3700 @ 1.60GHz,1248
Intel Pentium N3710 @ 1.60GHz,1383
Intel Pentium N4200 @ 1.10GHz,2160
Intel Pentium N6415 @ 1.20GHz,2774
Intel Pentium P6000 @ 1.87GHz,835
Intel Pentium P6100 @ 2.00GHz,879
Intel Pentium P6200 @ 2.13GHz,936
Intel Pentium P6300 @ 2.27GHz,917
Intel Pentium Silver A1030 @ 2.00GHz,1380
Intel Pentium Silver J5005 @ 1.50GHz,3117
Intel Pentium Silver J5040 @ 2.00GHz,3252
Intel Pentium Silver N5000 @ 1.10GHz,2591
Intel Pentium Silver N5020 @ 1.10GHz,3404
Intel Pentium Silver N5030 @ 1.10GHz,2540
Intel Pentium Silver N6000 @ 1.10GHz,2953
Intel Pentium Silver N6005 @ 2.00GHz,5253
Intel Pentium SU2700 @ 1.30GHz,244
Intel Pentium SU4100 @ 1.30GHz,506
Intel Pentium T2060 @ 1.60GHz,330
Intel Pentium T2080 @ 1.73GHz,341
Intel Pentium T2130 @ 1.86GHz,382
Intel Pentium T2310 @ 1.46GHz,538
Intel Pentium T2330 @ 1.60GHz,533
Intel Pentium T2370 @ 1.73GHz,558
Intel Pentium T2390 @ 1.86GHz,540
Intel Pentium T2410 @ 2.00GHz,566
Intel Pentium T3200 @ 2.00GHz,672
Intel Pentium T3400 @ 2.16GHz,664
Intel Pentium T4200 @ 2.00GHz,728
Intel Pentium T4300 @ 2.10GHz,781
Intel Pentium T4400 @ 2.20GHz,790
Intel Pentium T4500 @ 2.30GHz,847
Intel Pentium U5400 @ 1.20GHz,552
Intel Pentium U5600 @ 1.33GHz,624
Intel T1400 @ 1.73GHz,548
Intel T1500 @ 1.86GHz,548
Intel T2050 @ 2.00GHz,516
Intel U300,8572
Intel U300E,8206
Intel U300L,7692
Intel U4100 @ 1.30GHz,610
Intel Ultra 5 115U,12381
Intel Xeon 2.00GHz,152
Intel XEON 2.20GHz,164
Intel Xeon 2.40GHz,180
Intel Xeon 2.80GHz,260
Intel Xeon 3.00GHz,425
Intel Xeon 3.20GHz,478
Intel Xeon 3.40GHz,389
Intel Xeon 3.60GHz,403
Intel Xeon 3.73GHz,917
Intel Xeon 3.80GHz,393
Intel Xeon 3040 @ 1.86GHz,790
Intel Xeon 3050 @ 2.13GHz,818
Intel Xeon 3060 @ 2.40GHz,983
Intel Xeon 3065 @ 2.33GHz,867
Intel Xeon 3070 @ 2.66GHz,1025
Intel Xeon 3075 @ 2.66GHz,1112
Intel Xeon 3085 @ 3.00GHz,1070
Intel Xeon 5110 @ 1.60GHz,405
Intel Xeon 5120 @ 1.86GHz,763
Intel Xeon 5130 @ 2.00GHz,734
Intel Xeon 5133 @ 2.20GHz,887
Intel Xeon 5140 @ 2.33GHz,857
Intel Xeon 5148 @ 2.33GHz,747
Intel Xeon 5150 @ 2.66GHz,880
Intel Xeon 5160 @ 3.00GHz,963
Intel Xeon 6315P,11721
Intel Xeon 6325P,16346
Intel Xeon 6333P,18751
Intel Xeon 6337P,20917
Intel Xeon 6349P,25953
Intel Xeon 6353P,26288
Intel Xeon 6357P,30401
Intel Xeon 6369P,30189
Intel Xeon 6505P,39341
Intel Xeon 6507P,31233
Intel Xeon 6511P,51286
Intel Xeon 6515P,40720
Intel Xeon 6517P,49099
Intel Xeon 6520P,64010
Intel Xeon 6521P,64761
Intel Xeon 654,61351
Intel Xeon 6710E,61404
Intel Xeon 6730P,74113
Intel Xeon 6732P,74849
Intel Xeon 6736P,50072
Intel Xeon 6737P,79634
Intel Xeon 6740E,76167
Intel Xeon 6740P,90684
Intel Xeon 6741P,100660
Intel Xeon 6747P,101685
Intel Xeon 6780E,86734
Intel Xeon 6781P,117946
Intel Xeon 6960P,130659
Intel Xeon @ 2.00GHz,7363
Intel Xeon @ 2.20GHz,1324
Intel Xeon Bronze 3104 @ 1.70GHz,4367
Intel Xeon Bronze 3106 @ 1.70GHz,5753
Intel Xeon Bronze 3204 @ 1.90GHz,4797
Intel Xeon Bronze 3206R @ 1.90GHz,6777
Intel Xeon Bronze 3408U,9969
Intel Xeon Bronze 3508U,11248
Intel Xeon D-1513N @ 1.60GHz,4344
Intel Xeon D-1518 @ 2.20GHz,4562
Intel Xeon D-1520 @ 2.20GHz,4917
Intel Xeon D-1521 @ 2.40GHz,5669
Intel Xeon D-1527 @ 2.20GHz,5137
Intel Xeon D-1528 @ 1.90GHz,6823
Intel Xeon D-1531 @ 2.20GHz,7668
Intel Xeon D-1537 @ 1.70GHz,7444
Intel Xeon D-1539 @ 1.60GHz,7572
Intel Xeon D-1540 @ 2.00GHz,10037
Intel Xeon D-1541 @ 2.10GHz,9957
Intel Xeon D-1548 @ 2.00GHz,9075
Intel Xeon D-1557 @ 1.50GHz,9285
Intel Xeon D-1559 @ 1.50GHz,8015
Intel Xeon D-1567 @ 2.10GHz,10447
Intel Xeon D-1577 @ 1.30GHz,11645
Intel Xeon D-1581 @ 1.80GHz,13173
Intel Xeon D-1587 @ 1.70GHz,13630
Intel Xeon D-1602 @ 2.50GHz,2459
Intel Xeon D-1622 @ 2.60GHz,6205
Intel Xeon D-1712TR @ 2.00GHz,8155
Intel Xeon D-1715TER @ 2.40GHz,9104
Intel Xeon D-1718T @ 2.60GHz,9674
Intel Xeon D-1726 @ 2.90GHz,15511
Intel Xeon D-1732TE @ 1.90GHz,14179
Intel Xeon D-1733NT @ 2.00GHz,14849
Intel Xeon D-1736NT @ 2.70GHz,17826
Intel Xeon D-1746TER @ 2.00GHz,15660
Intel Xeon D-1747NTE @ 2.50GHz,20279
Intel Xeon D-1813NT @ 2.20GHz,7732
Intel Xeon D-1823NT @ 2.80GHz,13673
Intel Xeon D-1848TER @ 2.00GHz,16952
Intel Xeon D-2123IT @ 2.20GHz,6689
Intel Xeon D-2141I @ 2.20GHz,11886
Intel Xeon D-2143IT @ 2.20GHz,12116
Intel Xeon D-2146NT @ 2.30GHz,11736
Intel Xeon D-2166NT @ 2.00GHz,15105
Intel Xeon D-2183IT @ 2.20GHz,19377
Intel Xeon D-2187NT @ 2.00GHz,18070
Intel Xeon D-2712T @ 1.90GHz,7990
Intel Xeon D-2733NT @ 2.10GHz,16206
Intel Xeon D-2752TER @ 1.80GHz,19074
Intel Xeon D-2753NT @ 2.00GHz,20626
Intel Xeon D-2766NT @ 2.00GHz,24013
Intel Xeon D-2775TE @ 2.00GHz,27299
Intel Xeon D-2795NT @ 2.00GHz,28463
Intel Xeon D-2796TE @ 2.00GHz,26342
Intel Xeon D-2799 @ 2.40GHz,33792
Intel Xeon E E-2414,11946
Intel Xeon E E-2434,14949
Intel Xeon E E-2486,23605
Intel Xeon E-2104G @ 3.20GHz,5858
Intel Xeon E-2124 @ 3.30GHz,6769
Intel Xeon E-2124G @ 3.40GHz,7221
Intel Xeon E-2126G @ 3.30GHz,10455
Intel Xeon E-2134 @ 3.50GHz,9356
Intel Xeon E-2136 @ 3.30GHz,13150
Intel Xeon E-2144G @ 3.60GHz,9412
Intel Xeon E-2146G @ 3.50GHz,13235
Intel Xeon E-2174G @ 3.80GHz,9547
Intel Xeon E-2176G @ 3.70GHz,13610
Intel Xeon E-2176M @ 2.70GHz,10838
Intel Xeon E-2186G @ 3.80GHz,13612
Intel Xeon E-2186M @ 2.90GHz,11248
Intel Xeon E-2224 @ 3.40GHz,7134
Intel Xeon E-2224G @ 3.50GHz,7546
Intel Xeon E-2226G @ 3.40GHz,11174
Intel Xeon E-2226GE @ 3.40GHz,10026
Intel Xeon E-2234 @ 3.60GHz,9639
Intel Xeon E-2236 @ 3.40GHz,13836
Intel Xeon E-2244G @ 3.80GHz,9571
Intel Xeon E-2246G @ 3.60GHz,13879
Intel Xeon E-2254ML @ 1.70GHz,6333
Intel Xeon E-2274G @ 4.00GHz,9803
Intel Xeon E-2276G @ 3.80GHz,14034
Intel Xeon E-2276M @ 2.80GHz,11666
Intel Xeon E-2276ME @ 2.80GHz,8167
Intel Xeon E-2276ML @ 2.00GHz,6353
Intel Xeon E-2278G @ 3.40GHz,16825
Intel Xeon E-2278GE @ 3.30GHz,15956
Intel Xeon E-2278GEL @ 2.00GHz,12024
Intel Xeon E-2286G @ 4.00GHz,14062
Intel Xeon E-2286M @ 2.40GHz,15119
Intel Xeon E-2288G @ 3.70GHz,17430
Intel Xeon E-2314 @ 2.80GHz,7779
Intel Xeon E-2324G @ 3.10GHz,10339
Intel Xeon E-2334 @ 3.40GHz,12364
Intel Xeon E-2336 @ 2.90GHz,16209
Intel Xeon E-2356G @ 3.20GHz,18459
Intel Xeon E-2374G @ 3.70GHz,13726
Intel Xeon E-2378 @ 2.60GHz,17151
Intel Xeon E-2378G @ 2.80GHz,21153
Intel Xeon E-2386G @ 3.50GHz,19468
Intel Xeon E-2388G @ 3.20GHz,23572
Intel Xeon E-2436,21708
Intel Xeon E-2456,20705
Intel Xeon E-2468,26652
Intel Xeon E-2478,27776
Intel Xeon E-2488,31626
Intel Xeon E3-1205 v6 @ 3.00GHz,5682
Intel Xeon E3-1220 @ 3.10GHz,3862
Intel Xeon E3-1220 V2 @ 3.10GHz,4676
Intel Xeon E3-1220 v3 @ 3.10GHz,5179
Intel Xeon E3-1220 v5 @ 3.00GHz,5717
Intel Xeon E3-1220 v6 @ 3.00GHz,5589
Intel Xeon E3-1220L @ 2.20GHz,2263
Intel Xeon E3-1220L V2 @ 2.30GHz,2397
Intel Xeon E3-1220L v3 @ 1.10GHz,1407
Intel Xeon E3-1225 @ 3.10GHz,3901
Intel Xeon E3-1225 V2 @ 3.20GHz,4705
Intel Xeon E3-1225 v3 @ 3.20GHz,5310
Intel Xeon E3-1225 v5 @ 3.30GHz,5959
Intel Xeon E3-1225 v6 @ 3.30GHz,5780
Intel Xeon E3-1226 v3 @ 3.30GHz,5537
Intel Xeon E3-1230 @ 3.20GHz,5144
Intel Xeon E3-1230 V2 @ 3.30GHz,6187
Intel Xeon E3-1230 v3 @ 3.30GHz,6838
Intel Xeon E3-1230 v5 @ 3.40GHz,7952
Intel Xeon E3-1230 v6 @ 3.50GHz,8104
Intel Xeon E3-1230L v3 @ 1.80GHz,5297
Intel Xeon E3-1231 v3 @ 3.40GHz,7032
Intel Xeon E3-1235 @ 3.20GHz,5037
Intel Xeon E3-1235L v5 @ 2.00GHz,5013
Intel Xeon E3-1240 @ 3.30GHz,5361
Intel Xeon E3-1240 V2 @ 3.40GHz,6386
Intel Xeon E3-1240 v3 @ 3.40GHz,7000
Intel Xeon E3-1240 v5 @ 3.50GHz,8251
Intel Xeon E3-1240 v6 @ 3.70GHz,8739
Intel Xeon E3-1240L v3 @ 2.00GHz,5681
Intel Xeon E3-1240L v5 @ 2.10GHz,6547
Intel Xeon E3-1241 v3 @ 3.50GHz,7166
Intel Xeon E3-1245 @ 3.30GHz,5346
Intel Xeon E3-1245 V2 @ 3.40GHz,6357
Intel Xeon E3-1245 v3 @ 3.40GHz,7027
Intel Xeon E3-1245 v5 @ 3.50GHz,8028
Intel Xeon E3-1245 v6 @ 3.70GHz,8702
Intel Xeon E3-1246 v3 @ 3.50GHz,7230
Intel Xeon E3-1260L @ 2.40GHz,4076
Intel Xeon E3-1260L v5 @ 2.90GHz,8237
Intel Xeon E3-1265L @ 2.40GHz,3912
Intel Xeon E3-1265L V2 @ 2.50GHz,5053
Intel Xeon E3-1265L v3 @ 2.50GHz,6187
Intel Xeon E3-1265L v4 @ 2.30GHz,6954
Intel Xeon E3-1268L v3 @ 2.30GHz,5574
Intel Xeon E3-1268L v5 @ 2.40GHz,6334
Intel Xeon E3-1270 @ 3.40GHz,5375
Intel Xeon E3-1270 V2 @ 3.50GHz,6501
Intel Xeon E3-1270 v3 @ 3.50GHz,7241
Intel Xeon E3-1270 v5 @ 3.60GHz,8327
Intel Xeon E3-1270 v6 @ 3.80GHz,8938
Intel Xeon E3-1270L v4 @ 3.00GHz,7662
Intel Xeon E3-1271 v3 @ 3.60GHz,7440
Intel Xeon E3-1275 @ 3.40GHz,5491
Intel Xeon E3-1275 V2 @ 3.50GHz,6651
Intel Xeon E3-1275 v3 @ 3.50GHz,7226
Intel Xeon E3-1275 v5 @ 3.60GHz,8293
Intel Xeon E3-1275 v6 @ 3.80GHz,9202
Intel Xeon E3-1275L v3 @ 2.70GHz,6327
Intel Xeon E3-1276 v3 @ 3.60GHz,7543
Intel Xeon E3-1280 @ 3.50GHz,5612
Intel Xeon E3-1280 V2 @ 3.60GHz,6619
Intel Xeon E3-1280 v3 @ 3.60GHz,7252
Intel Xeon E3-1280 v5 @ 3.70GHz,8254
Intel Xeon E3-1280 v6 @ 3.90GHz,9093
Intel Xeon E3-1281 v3 @ 3.70GHz,7597
Intel Xeon E3-1285 v3 @ 3.60GHz,7211
Intel Xeon E3-1285 v4 @ 3.50GHz,7735
Intel Xeon E3-1285 v6 @ 4.10GHz,9502
Intel Xeon E3-1285L v3 @ 3.10GHz,6874
Intel Xeon E3-1285L v4 @ 3.40GHz,8095
Intel Xeon E3-1286 v3 @ 3.70GHz,7879
Intel Xeon E3-1286L v3 @ 3.20GHz,6929
Intel Xeon E3-1290 @ 3.60GHz,5429
Intel Xeon E3-1290 V2 @ 3.70GHz,6354
Intel Xeon E3-1505L v5 @ 2.00GHz,5083
Intel Xeon E3-1505L v6 @ 2.20GHz,5882
Intel Xeon E3-1505M v5 @ 2.80GHz,6975
Intel Xeon E3-1505M v6 @ 3.00GHz,7456
Intel Xeon E3-1515M v5 @ 2.80GHz,5925
Intel Xeon E3-1535M v5 @ 2.90GHz,7480
Intel Xeon E3-1535M v6 @ 3.10GHz,8087
Intel Xeon E3-1545M v5 @ 2.90GHz,7635
Intel Xeon E3-1565L v5 @ 2.50GHz,7325
Intel Xeon E3-1575M v5 @ 3.00GHz,7727
Intel Xeon E3-1585 v5 @ 3.50GHz,8408
Intel Xeon E3-1585L v5 @ 3.00GHz,7959
Intel Xeon E3110 @ 3.00GHz,1295
Intel Xeon E3113 @ 3.00GHz,1429
Intel Xeon E3120 @ 3.16GHz,1408
Intel Xeon E5-1410 @ 2.80GHz,4852
Intel Xeon E5-1410 v2 @ 2.80GHz,5715
Intel Xeon E5-1428L v2 @ 2.20GHz,6255
Intel Xeon E5-1603 @ 2.80GHz,3474
Intel Xeon E5-1603 v3 @ 2.80GHz,4453
Intel Xeon E5-1603 v4 @ 2.80GHz,4710
Intel Xeon E5-1607 @ 3.00GHz,3788
Intel Xeon E5-1607 v2 @ 3.00GHz,4144
Intel Xeon E5-1607 v3 @ 3.10GHz,4932
Intel Xeon E5-1607 v4 @ 3.10GHz,5174
Intel Xeon E5-1620 @ 3.60GHz,5845
Intel Xeon E5-1620 v2 @ 3.70GHz,6507
Intel Xeon E5-1620 v3 @ 3.50GHz,6958
Intel Xeon E5-1620 v4 @ 3.50GHz,7343
Intel Xeon E5-1630 v3 @ 3.70GHz,7416
Intel Xeon E5-1630 v4 @ 3.70GHz,7571
Intel Xeon E5-1650 @ 3.20GHz,8052
Intel Xeon E5-1650 v2 @ 3.50GHz,9298
Intel Xeon E5-1650 v3 @ 3.50GHz,10384
Intel Xeon E5-1650 v4 @ 3.60GHz,11353
Intel Xeon E5-1660 @ 3.30GHz,8324
Intel Xeon E5-1660 v2 @ 3.70GHz,10297
Intel Xeon E5-1660 v3 @ 3.00GHz,12582
Intel Xeon E5-1660 v4 @ 3.20GHz,13343
Intel Xeon E5-1680 v2 @ 3.00GHz,12380
